"CODIGO","NOMBRE","PRECIO","IMAGEN","CATEGORIA"
"894I","SUPLEMENTO MODA-SALUD VENTA DIRECTA SEP-OCT 2017 1 pieza","$10.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1485/suplemento.jpg","paquetes\productos-individuales"
"5599","Encaje Bra","$209.40","https://chemisette-web.s3.amazonaws.com/uploads/color/image/232/EncajeBra.jpg","intima\bras"
"25","Full Cover Bra","$168.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/211/P_23_93.jpg","intima\bras"
"28","Laser Bra","$329.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/213/28_93-copy.jpg","intima\bras"
"20012","Bra Strapless","$206.50","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1105/P_20012_90.jpg","intima\bras"
"B26","Bra Venecia sin pad","$206.50","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1108/B26_negro.jpg","intima\bras"
"LP5035","Guante Anti-juanetes","$266.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/295/LP5035_93_2.jpg","mas-lineas\pies-sin-dolor"
"LP5048","Tobillera Terapéutica Completa","$237.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/306/LP5048_93.jpg","mas-lineas\pies-sin-dolor"
"LP5044","Pasos Suaves Tactel","$125.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/302/LP5044_33.jpg","mas-lineas\pies-sin-dolor"
"LP5045","Pasos Suaves Algodón","$125.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/304/LP5045_36_2.jpg","mas-lineas\pies-sin-dolor"
"LP5038","Cover 5 Dedos","$160.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/297/LP5038_93_2.jpg","mas-lineas\pies-sin-dolor"
"LP5033","Protector de Talones","$59.40","https://chemisette-web.s3.amazonaws.com/uploads/color/image/371/LP5033_01.jpg","mas-lineas\pies-sin-dolor"
"LP5043","Protector con Gel Suavizante","$174.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/298/LP5043_04.jpg","mas-lineas\pies-sin-dolor"
"1500","Enforma Camiseta Reductora","$1,183.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/175/1500_oi2017.jpg","modelante\fajas-hombre"
"9002","Firmeza Abdominal","$251.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/286/9002_oi2017.jpg","modelante\fajas-hombre"
"0933","Alkaline Pure Termo","$750.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/323/0933_2.jpg","salud\alkaline-pure"
"0950","Alkaline Pure Jarra","$1,920.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/872/P_0950_1.jpg","salud\alkaline-pure"
"0979","Repuesto Filtro Alkaline Pure","$588.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1166/0979.jpg","salud\alkaline-pure"
"0980","Filtros para jarra Alkaline Pure","$1,134.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1167/0980.jpg","salud\alkaline-pure"
"PX1702","Bikini encaje de algodón (Pack con 2)","$209.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1396/PV1710_bikiniencaje_GRISROSA.jpg","intima\pantys"
"5900","Panty Cintura Alta","$272.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/245/5900oi2017.jpg","intima\pantys"
"6000","Panty Encaje Confiable","$139.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/248/6000.jpg","intima\pantys"
"6005","Panty Mamma Mía","$132.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/249/6005.jpg","intima\pantys"
"5700","Panty Increible a la Cintura","$167.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/237/5700_80.jpg","intima\pantys"
"6004","Bikini Algodón a la cadera","$90.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/988/L7.jpg","intima\pantys"
"0926","Estuche de Aromaterapia","$390.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/319/0926_01.jpg","aromaterapia\accesorios"
"LT1002","Shampoo de Argán","$125.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/465/LT1002_01_2.jpg","cuidado-de-la-piel\tratamiento-para-cabello"
"LT1003","Tratamiento de Argán","$139.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/467/LT1003_01_2.jpg","cuidado-de-la-piel\tratamiento-para-cabello"
"LT1008","R-Vivelo","$203.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/475/LT1008_01_2.jpg","cuidado-de-la-piel\tratamiento-para-cabello"
"5688","Boxer Algodón","$150.50","https://chemisette-web.s3.amazonaws.com/uploads/color/image/234/5688_L5_2.jpg","mas-lineas\hombre"
"12012","Calcetín Hombre","$265.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1303/12012oi2017.jpg","mas-lineas\hombre"
"12011","Calcetín Hombre","$265.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/122/12011_Z3.jpg","mas-lineas\hombre"
"21411","Calcetín de Cobre","$294.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1049/21411oi2017.jpg","mas-lineas\hombre"
"LP5049","Mocasín Calcetines Tobilleros para Hombre","$132.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/307/P_LP5049_93_2.jpg","mas-lineas\hombre"
"0400","Tobimedia Terapéutica Vitalité 70","$160.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/2/400.jpg","mas-lineas\varices-y-diabetes"
"0413","Pantimedia Vitalité 70","$322.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/9/0413_85.jpg","mas-lineas\varices-y-diabetes"
"7300","Tobimedia Dedos Libres Masaje Preventivo","$209.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/274/7300_93.jpg","mas-lineas\varices-y-diabetes"
"10655","Tobimedia Descanso Preventivo","$125.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/88/10655.jpg","mas-lineas\varices-y-diabetes"
"21408","Calcetín de Cobre para Diabéticos","$279.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/209/21408_80.jpg","mas-lineas\varices-y-diabetes"
"7401","Tobimedia Dedos Libres Alta Compresión","$168.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/612/7401oi2017.jpg","mas-lineas\varices-y-diabetes"
"1537","Calcetín Compresión Alta Vitalité","$168.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/176/1537oi2017_1.jpg","mas-lineas\varices-y-diabetes"
"10695","Calcetín Compresión Media Descanso","$125.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/90/CALCETINCOMPRESIONMEDIA.jpg","mas-lineas\varices-y-diabetes"
"0420","Chemisette Microfibra Térmica Manga Larga","$202.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/18/0420_90.jpg","termico\camiseta-termica"
"0421","Chemisette Microfibra Térmica Manga Corta","$202.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/22/0421_90.jpg","termico\camiseta-termica"
"0422","Chemisette Microfibra Térmica Sin Manga","$202.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/27/0422_69.jpg","termico\camiseta-termica"
"0423","Chemisette Microfibra Térmica Colors","$202.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/33/0423_7W.jpg","termico\camiseta-termica"
"12010","Chemisette Básica interior","$181.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/110/12010_173.jpg","termico\camiseta-termica"
"1383","Semi-Beatle Chemisette Interior","$238.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/159/1383_80.jpg","termico\camiseta-termica"
"16211","Top Lucía","$203.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/180/16211_64.jpg","termico\camiseta-termica"
"16539","Beatle Chemisette Exterior","$321.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/198/16539_1G.jpg","termico\camiseta-termica"
"16543","Chic Top Chemisette Exterior","$321.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/203/16543_90.jpg","termico\camiseta-termica"
"12093","Short infantil","$125.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1109/_12093.jpg","mas-lineas\ninos"
"5760","Bikini y Top Princess","$129.50","https://chemisette-web.s3.amazonaws.com/uploads/color/image/239/5760_78_2.jpg","mas-lineas\ninos"
"10403","Calceta Escolar","$265.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/86/10403_80_2.jpg","mas-lineas\ninos"
"14357","Sweet Leggings","$119.40","https://chemisette-web.s3.amazonaws.com/uploads/color/image/652/14357_80.jpg","mas-lineas\ninos"
"LT1022","Rosé Blush","$94.50","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1325/LT1022_1.jpg","aromaterapia\productos-naturales"
"LP6001","Gel Vitalité Piernas Cansadas","$168.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/373/LP6001_02.jpg","aromaterapia\productos-naturales"
"LP5029","Toallitas Húmedas Desmaquillantes Faciales","$104.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/369/LP5029_03.jpg","aromaterapia\productos-naturales"
"LP6003","Biodefense","$146.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1322/LP6003.jpg","aromaterapia\productos-naturales"
"LP6006","D' Mujer Juvenil","$146.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1324/LP6006.jpg","aromaterapia\productos-naturales"
"LP6007","D' Mujer Madura","$146.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1323/LP6007.jpg","aromaterapia\productos-naturales"
"LP6008","Shaving Cream","$349.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1250/LP6008.jpg","aromaterapia\productos-naturales"
"LP6012","Spray Aftershave","$94.50","https://chemisette-web.s3.amazonaws.com/uploads/color/image/399/LP6012_2.jpg","aromaterapia\productos-naturales"
"LP6013","Set de Citrus","$343.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/401/LP6013.jpg","aromaterapia\productos-naturales"
"LP6014","Set de Lavanda","$343.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/406/LP6014.jpg","aromaterapia\productos-naturales"
"LP6015","Set de Ylang Ylang","$343.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/411/LP6015_1.jpg","aromaterapia\productos-naturales"
"LP6016","Douche Intime","$209.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/416/P_LP6016_01.jpg","aromaterapia\productos-naturales"
"LP6013-1","Body Mist Citrus 200ml","$104.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1451/lp6013_3.jpg","aromaterapia\productos-naturales"
"LP6013-2","Concentrado Citrus 60ml","$104.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1452/LP6013_2.jpg","aromaterapia\productos-naturales"
"LP6013-3","Crema citrus 35 ml","$104.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1453/LP6013_1.jpg","aromaterapia\productos-naturales"
"LP6014-2","Concentrado Lavanda 60ml","$104.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1455/LP6014_2.jpg","aromaterapia\productos-naturales"
"LP6014-1","Body Mist Lavanda 200 ml","$104.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1454/LP6014_1.jpg","aromaterapia\productos-naturales"
"LP6014-3","Crema Lavanda 35ml","$104.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1456/LP6014.jpg","aromaterapia\productos-naturales"
"LP6015-3","Crema Ylang Ylang 35ml","$104.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1458/LP6015_1.jpg","aromaterapia\productos-naturales"
"LP6015-2","Concentrado Ylang Ylang 60 ml","$104.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1459/LP6015_2.jpg","aromaterapia\productos-naturales"
"LP6015-1","Body mist Ylang Ylang 200ml","$104.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1457/LP6015_3.jpg","aromaterapia\productos-naturales"
"LT1019","Ungüento de Tea Tree","$203.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/489/LT1019.jpg","aromaterapia\productos-naturales"
"LT1020","Ungüento de Óleo Fortte","$203.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/491/LT1020.jpg","aromaterapia\productos-naturales"
"LT1021","Ungüento de Enebro","$203.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/493/LT1021.jpg","aromaterapia\productos-naturales"
"LT1023","Crema Corporal Hidratante de Romero","$154.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/495/LT1023_01.jpg","aromaterapia\productos-naturales"
"LT1024","Shampoo Revitalizante de Romero","$154.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/497/LT1024_01.jpg","aromaterapia\productos-naturales"
"LT1025","Gel Jabón de Romero","$115.50","https://chemisette-web.s3.amazonaws.com/uploads/color/image/829/LT1025_01.jpg","aromaterapia\productos-naturales"
"LP801A1","Jabón Natural de Ruda y Aloe Vera","$97.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1039/LP801A1_JAB_NRUDA.jpg","aromaterapia\productos-naturales"
"LT1029","Gel de Salvia Jazmín","$115.50","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1329/PV1709_1.jpg","aromaterapia\productos-naturales"
"0947","Pure Garden Eau de Parfum","$336.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1252/0947.jpg","aromaterapia\productos-naturales"
"0948","Fragance D' Ambiance Jazmín en Flor y Té de Magnolias","$294.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/805/0948.jpg","aromaterapia\productos-naturales"
"0949","Fragance D' Ambiance Neroli Fresca y Orquídea Dulce","$294.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/804/0949.jpg","aromaterapia\productos-naturales"
"LT1030","Óleo Desmaquillante Facial","$174.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1056/LT1030_DesmaquillanteOleo.jpg","aromaterapia\productos-naturales"
"LT1031","Tónico Facial","$139.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1055/LT1031_T_NICOFACIAL.jpg","aromaterapia\productos-naturales"
"LE2000","Ylang Ylang Bálsamo Corporal","$258.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1311/LE2000.jpg","aromaterapia\formulas"
"LE2001","40-60 Bálsamo Corporal","$279.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1312/LE2001.jpg","aromaterapia\formulas"
"LE2002","Óleo Fortte Roll-On","$209.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/853/LE2002.jpg","aromaterapia\formulas"
"LE2003","Óleo Fortte Fórmula","$269.50","https://chemisette-web.s3.amazonaws.com/uploads/color/image/854/LE2003.jpg","aromaterapia\formulas"
"LP5003","Sanapie Spray para Pies","$328.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1313/LP5003.jpg","aromaterapia\formulas"
"LR3000","D' Sueño Bálsamo Corporal","$287.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1314/LR3000.jpg","aromaterapia\formulas"
"LR3001","Anti-Es-3 Roll-On","$206.50","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1315/LR3001.jpg","aromaterapia\formulas"
"LR3002","Melisa Relajante Bálsamo Corporal","$265.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1316/LR3002.jpg","aromaterapia\formulas"
"LR3004","K-Alma Spray Ambiental","$328.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1317/LR3004_copy.jpg","aromaterapia\formulas"
"LS4001","Eucabrisa Spray Ambiental","$321.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1318/LS4001_copy.jpg","aromaterapia\formulas"
"LS4003","Enebro Bálsamo Muscular","$272.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1319/LS4003.jpg","aromaterapia\formulas"
"LS4004","Crema de Tomillo","$202.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1320/LS4004_copy.jpg","aromaterapia\formulas"
"LS4014","911 Alivio Spray","$188.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1321/LS4014_copy.jpg","aromaterapia\formulas"
"SLE04","Set Energizante de Aceites Esenciales","$769.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/506/SLE04_4.jpg","aromaterapia\formulas"
"SLR04","Set Relajante de Aceites Esenciales","$875.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/510/SLR04_5.jpg","aromaterapia\formulas"
"SLS05","Set Saludable de Aceites Esenciales","$839.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/512/SLS05_4.jpg","aromaterapia\formulas"
"894","Suplemento Moda-Salud Venta directa Sep-Oct 2017 (Pack 4 piezas)","$25.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1482/894_1.jpg","paquetes\herramientas-de-venta"
"P893","Catálogo Otoño-Invierno 2017 más Suplemento Sep-Oct (1 pieza c-u)","$25.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1483/894.jpg","paquetes\herramientas-de-venta"
"C893","Catálogo Otoño Invierno 2017  (Pack con 4 ) con Suplemento Septiembre Octubre 2017 (Pack con 4)","$70.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1405/4y4.jpg","paquetes\herramientas-de-venta"
"0538","Tarjetas de presentación sencillas (Paq c/50)","$30.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/903/Tarjetas_presentacion.jpg","paquetes\herramientas-de-venta"
"0548","Tarjetas de presentación dobles (Paq c/30)","$30.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1110/Tarjeta_doble.jpg","paquetes\herramientas-de-venta"
"0537B","0537B - BOLSA  DE PLASTICO CHEMISETTE  PAQ/10","$20.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/905/ESTADEMODA.jpg","paquetes\herramientas-de-venta"
"812","Bolsa rosa tu clave al éxito","$20.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/906/BOLSAROSA.jpg","paquetes\herramientas-de-venta"
"0893","Bolsa ecológica de Aromaterapia","$20.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/907/BOLSAAROMATERAPIA.jpg","paquetes\herramientas-de-venta"
"0647","Bolsa de regalo metalica Paa c/4","$40.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/908/Bolsametalica.jpg","paquetes\herramientas-de-venta"
"SLS01","Mini set saludable","$45.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/909/SLS01.jpg","paquetes\herramientas-de-venta"
"SLE01","Mini set energizante","$49.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/910/SLE01.jpg","paquetes\herramientas-de-venta"
"SLR01","Mini set relajante","$49.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/911/SLR01.jpg","paquetes\herramientas-de-venta"
"0618B","Poster ropa térmica para toda la familia 0.70 x 1.30","$90.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/913/posterfamilia.jpg","paquetes\herramientas-de-venta"
"0618A","Poster ropa térmica para toda la familia 0.50 x 1.00","$50.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/912/posterfamilia.jpg","paquetes\herramientas-de-venta"
"0629B","Poster de Aromaterapia 0.70 X 1.30","$90.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/915/POSTER_AROMATERAPIA.jpg","paquetes\herramientas-de-venta"
"0629A","Poster de Aromaterapia 0.50 x 1.00","$50.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/914/POSTER_AROMATERAPIA.jpg","paquetes\herramientas-de-venta"
"0619B","Poster línea modelante 0.70 x 1.30","$90.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/917/POSTER-ROPAMODELANTE.jpg","paquetes\herramientas-de-venta"
"0624B","Poster logo Chemisette 0.70 x 1.30","$90.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/919/POSTERLOGO.jpg","paquetes\herramientas-de-venta"
"0628A","Poster de la dieta del Quantum 0.50 x 1.00","$40.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1194/0628A.jpg","paquetes\herramientas-de-venta"
"0628B","Poster de la dieta del Quantum 0.70 x 1.30","$90.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1193/0628A.jpg","paquetes\herramientas-de-venta"
"821","Plumas Chemisette con liston (Pack con 3)","$30.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1203/PLUMACHEMISETTE.jpg","paquetes\herramientas-de-venta"
"0526","Folletos escolar infantil 50 piezas","$10.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1188/0526.jpg","paquetes\herramientas-de-venta"
"0654","Bolsa ejecutiva Chemisette café","$100.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1189/0654.jpg","paquetes\herramientas-de-venta"
"P0829","Aplicador con atomizador (Pack con 3)","$25.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1190/90829.jpg","paquetes\herramientas-de-venta"
"06012","Bolsa Gel refrigerante (Pack con 2)","$20.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1191/06012.jpg","paquetes\herramientas-de-venta"
"P0828","Aplicador con atomizador + Peine para tratamiento anti piojos","$10.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1192/p0828.jpg","paquetes\herramientas-de-venta"
"0750","Bolsa Chemisette negra con logo en plata","$200.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1144/PX313.jpg","paquetes\herramientas-de-venta"
"0795","Difusor ambiental Chemisette + Vela","$18.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1195/0795.jpg","paquetes\herramientas-de-venta"
"0505","Block solicitud de producto 25 piezas","$15.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1202/NOTADEVENTA.jpg","paquetes\herramientas-de-venta"
"0837","Manual de uso para guía conSentidos Chemisette","$35.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1152/GUI_ACONSENTIDOS.jpg","paquetes\herramientas-de-venta"
"0825","Guía giratoria de aromaterapia","$35.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1196/0825.jpg","paquetes\herramientas-de-venta"
"0916","Volante &quot;Guía de Aromaterapia&quot; (Pack con 10)","$10.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1197/guia.jpg","paquetes\herramientas-de-venta"
"FT101C","Folleto protégete del frío 20 piezas a color","$15.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1201/FT101C.jpg","paquetes\herramientas-de-venta"
"P0947M","Pure Garden 2ml (Pack con 10)","$50.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1199/P0947M.jpg","paquetes\herramientas-de-venta"
"0962P","Tríptico Alkaline Pure (Pack con 5)","$15.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1198/ALKALINE_FOLLETO.jpg","paquetes\herramientas-de-venta"
"0402","Media Encaje Italiano","$209.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/4/0402_90_2.jpg","moda\medias-diseno"
"11513","Pantymedia Línea","$181.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/105/11513_90.jpg","moda\medias-diseno"
"10755","Media encaje","$258.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/92/10755_90.jpg","moda\medias-diseno"
"11427","Pantymedia Cristal","$147.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/98/11427_90.jpg","moda\medias-diseno"
"11500","Pantymedia Diamante","$181.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/100/11500_B3.jpg","moda\medias-diseno"
"11502","Pantymedia Reina","$181.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/101/11502_90.jpg","moda\medias-diseno"
"11510","Pantymedia Coqueta","$181.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/103/11510_1T.jpg","moda\medias-diseno"
"11511","Pantymedia Dots","$146.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/523/11511_90.jpg","moda\medias-diseno"
"11512","Pantymedia Points","$181.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/104/11512_90.jpg","moda\medias-diseno"
"11514","Pantymedia Azahar","$181.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/106/11514_90.jpg","moda\medias-diseno"
"11515","Pantymedia Pixeles","$181.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/107/11515_90.jpg","moda\medias-diseno"
"12047","Pantymedia Red","$181.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/124/12047_90.jpg","moda\medias-diseno"
"3040","Juliana Top","$329.40","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1424/3040.jpg","moda\re_evolucion"
"3041","Flavia Top","$377.40","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1428/3041_143.jpg","moda\re_evolucion"
"3036","Debora Top","$299.40","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1430/3036.jpg","moda\re_evolucion"
"3035","Amalia Top","$329.40","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1431/3035.jpg","moda\re_evolucion"
"3037","Bruna Top","$329.40","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1432/3037_1.jpg","moda\re_evolucion"
"3034","Zélica Top","$287.40","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1434/3034.jpg","moda\re_evolucion"
"3039","Priscila Top","$287.40","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1435/3039.jpg","moda\re_evolucion"
"3038","Polina Top","$377.40","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1437/3038.jpg","moda\re_evolucion"
"12414","Lady Top","$246.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/155/12414_K80.jpg","moda\re_evolucion"
"16495","Gardenia Top","$270.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/185/16495_800.jpg","moda\re_evolucion"
"3031","Valentina Top","$288.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1330/3031.jpg","moda\re_evolucion"
"3019","Steffania Top","$330.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1232/3019.jpg","moda\re_evolucion"
"3032","Pamela Top","$270.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1159/3032.jpg","moda\re_evolucion"
"3029","Victoria Top","$264.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1160/3029.jpg","moda\re_evolucion"
"3030","Vanessa Top","$252.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1163/3030.jpg","moda\re_evolucion"
"3023","Sylvana Top","$264.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1231/_.jpg","moda\re_evolucion"
"3027","Alina Top","$288.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1332/alinacuelloV.jpg","moda\re_evolucion"
"3020","Regina Top","$330.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1234/3020.jpg","moda\re_evolucion"
"3012","Fabiana Top","$264.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/219/3012_110.jpg","moda\re_evolucion"
"3013","Rosella Top","$264.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/714/3013.jpg","moda\re_evolucion"
"12384","Mallorca Top","$264.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/670/_12384.jpg","moda\re_evolucion"
"16515","Murcia Top","$234.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/671/16515.jpg","moda\re_evolucion"
"16584","Sara Top","$411.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1050/16584.jpg","moda\re_evolucion"
"1997","Pijama Luz con Algodón","$406.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/638/1997_15_1.jpg","intima\pijamas"
"1996","Pijama Alma con Algodón","$406.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/640/1996_02_1.jpg","intima\pijamas"
